employee_id,age,experience_years,education_level,department,skill_level,technical_skill_score,communication_score,leadership_score,problem_solving_score,task_id,task_complexity,required_skill_level,deadline_days,workload_hours,task_priority,team_size,previous_task_success_rate,attendance_rate,performance_rating,idle_time_hours,conflict_rate,allocation_status
3871,37,14,Bachelor,Finance,Medium,77,65,43,67,3524,High,Expert,8,11,Medium,8,64,71,Poor,2,3,Reassignment Required
3872,46,20,Bachelor,R&D,High,72,46,91,84,1689,Low,Low,22,3,Medium,2,64,87,Average,3,4,Optimal
3873,49,21,PhD,R&D,Medium,45,76,72,86,2100,Low,Low,17,7,Medium,7,63,97,Average,5,3,Suboptimal
3874,30,19,Master,IT,High,76,47,56,73,9310,High,Expert,1,7,Critical,4,71,80,Good,1,3,Optimal
3875,22,17,PhD,Operations,Expert,46,44,56,93,6301,Medium,High,3,2,High,5,94,74,Good,0,2,Reassignment Required
3876,50,24,Diploma,R&D,High,93,83,97,52,9697,High,High,17,9,Low,2,96,86,Excellent,5,1,Optimal
3877,43,2,Diploma,Operations,High,83,75,77,83,8817,Medium,High,20,5,High,4,93,71,Average,5,3,Reassignment Required
3878,37,27,Bachelor,HR,High,51,90,96,64,3200,Medium,Low,3,8,Medium,9,87,72,Good,3,2,Reassignment Required
3879,28,29,PhD,Marketing,Low,46,67,54,62,1496,Medium,High,7,11,High,3,66,94,Average,0,4,Reassignment Required
3880,35,22,Diploma,IT,Expert,41,89,93,75,5174,Medium,High,11,10,Low,5,99,94,Excellent,1,4,Reassignment Required
3881,50,13,Diploma,Finance,Medium,99,42,53,99,9250,Medium,Expert,25,3,High,6,70,76,Excellent,2,3,Suboptimal
3882,40,23,PhD,HR,Low,40,78,38,51,6530,High,Medium,15,8,Medium,4,91,98,Excellent,1,4,Reassignment Required
3883,40,1,Master,IT,Expert,62,47,37,86,7969,High,Low,7,2,Low,5,91,90,Excellent,5,1,Suboptimal
3884,23,13,PhD,IT,High,64,54,88,84,2653,Low,Medium,27,4,Critical,8,90,71,Average,0,4,Suboptimal
3885,36,21,PhD,Finance,High,57,92,46,41,8246,Medium,Low,5,5,High,9,79,71,Excellent,2,0,Reassignment Required
3886,24,10,Master,Finance,Medium,83,66,72,59,1243,High,Low,17,4,Critical,4,65,77,Average,3,4,Suboptimal
3887,32,15,Bachelor,Operations,Medium,46,88,97,55,3255,High,High,5,9,Critical,6,77,85,Poor,2,3,Reassignment Required
3888,51,7,Bachelor,Marketing,Expert,90,90,33,53,7999,Medium,Expert,1,8,Low,3,80,72,Excellent,5,2,Reassignment Required
3889,39,6,Bachelor,HR,Expert,93,75,37,92,7743,Medium,Medium,22,4,Critical,7,62,92,Poor,5,1,Reassignment Required
3890,23,10,Master,Marketing,Medium,42,55,71,41,3692,High,Medium,29,8,Critical,9,87,98,Good,3,1,Reassignment Required
3891,53,2,Diploma,HR,Expert,68,65,78,88,7073,Medium,High,24,3,High,6,87,91,Excellent,5,2,Suboptimal
3892,29,16,Master,IT,Medium,49,84,35,55,9230,High,Medium,7,4,Low,8,91,98,Average,3,1,Optimal
3893,43,13,PhD,R&D,High,98,83,71,43,4247,Low,Medium,17,8,Medium,6,98,75,Good,2,3,Optimal
3894,27,5,Master,R&D,Medium,98,43,61,82,7621,Medium,Low,8,11,Medium,6,83,88,Excellent,2,3,Reassignment Required
3895,33,7,Diploma,Finance,Low,82,51,44,52,2615,Low,Expert,12,6,Low,9,66,91,Poor,5,2,Reassignment Required
3896,57,21,Diploma,Finance,Medium,44,56,98,77,1019,Low,Expert,25,10,Critical,7,78,82,Good,0,3,Reassignment Required
3897,36,4,PhD,IT,Medium,73,97,56,88,1220,Low,Medium,28,9,High,2,60,73,Average,2,0,Optimal
3898,49,26,Bachelor,IT,Low,47,80,95,40,4771,Medium,Medium,26,7,Critical,5,92,86,Average,4,3,Optimal
3899,39,27,Diploma,HR,Low,53,83,88,48,8321,Low,Low,2,5,Medium,4,92,97,Poor,2,1,Reassignment Required
3900,23,7,Diploma,IT,Low,79,65,57,60,7606,High,High,17,4,High,7,70,93,Average,0,2,Suboptimal
3901,34,1,Diploma,HR,Low,94,70,53,57,8576,High,Low,22,7,Low,3,82,78,Excellent,4,0,Suboptimal
3902,36,14,PhD,Marketing,Medium,45,54,80,82,9442,Medium,High,28,10,Critical,4,87,99,Good,4,3,Optimal
3903,41,11,Diploma,Finance,Expert,40,91,50,71,8828,Medium,High,20,6,Critical,2,76,72,Excellent,1,0,Suboptimal
3904,50,16,Bachelor,Finance,Low,95,73,60,85,1506,Low,Low,14,8,High,3,69,96,Average,4,4,Suboptimal
3905,50,0,PhD,R&D,High,72,68,79,73,5741,Medium,Expert,23,8,Critical,2,67,70,Poor,5,4,Reassignment Required
3906,24,14,Bachelor,R&D,Medium,79,48,69,59,5587,High,Low,3,8,Low,9,68,70,Excellent,3,0,Suboptimal
3907,40,13,Diploma,Finance,Expert,50,53,97,82,7438,High,High,19,10,High,4,78,86,Average,0,4,Reassignment Required
3908,24,19,Diploma,Marketing,High,89,75,45,41,7600,High,Expert,14,3,Low,3,67,94,Poor,1,4,Reassignment Required
3909,35,21,Bachelor,Marketing,Medium,63,43,92,43,6357,Medium,Expert,8,9,Low,8,64,95,Excellent,2,4,Reassignment Required
3910,25,15,PhD,Operations,Medium,49,98,85,98,1739,High,Low,7,3,Low,7,73,82,Average,4,2,Reassignment Required
3911,32,28,PhD,HR,High,83,77,53,84,9615,Medium,Expert,5,2,Low,4,92,74,Poor,5,2,Suboptimal
3912,52,8,Bachelor,R&D,Low,91,95,57,77,4055,Low,Expert,3,11,Critical,5,97,88,Poor,1,4,Optimal
3913,53,0,Diploma,HR,Low,62,76,60,46,5387,High,Low,1,7,High,9,71,95,Excellent,3,1,Suboptimal
3914,48,27,Master,R&D,High,55,99,44,61,3203,Low,Medium,27,3,Critical,2,62,94,Excellent,1,4,Optimal
3915,51,16,Bachelor,Operations,Expert,76,63,71,59,4922,High,Expert,19,6,Medium,5,99,79,Average,3,4,Optimal
3916,23,28,Bachelor,Finance,Low,55,56,79,97,2957,High,Low,15,2,Low,8,88,78,Good,1,4,Reassignment Required
3917,30,12,Bachelor,HR,Medium,95,52,34,74,6326,High,Low,25,8,Low,8,81,75,Excellent,5,1,Suboptimal
3918,49,20,Diploma,R&D,Medium,83,59,77,43,2789,Low,Medium,1,2,Medium,5,93,90,Excellent,1,1,Optimal
3919,52,25,PhD,HR,Expert,70,56,42,99,7401,High,Expert,5,9,Medium,4,65,86,Poor,2,4,Optimal
3920,55,20,Diploma,Finance,Medium,45,90,61,92,1584,Low,High,20,6,Low,8,94,91,Average,5,3,Suboptimal
3921,36,4,Bachelor,IT,Low,69,66,96,59,7178,Medium,High,11,6,Critical,4,98,90,Good,2,0,Optimal
3922,46,9,Diploma,R&D,Expert,76,94,59,74,4200,High,Expert,14,4,Critical,6,75,94,Good,5,2,Suboptimal
3923,57,5,Diploma,IT,Low,40,72,35,72,2342,High,Expert,22,3,Low,6,90,99,Excellent,5,0,Reassignment Required
3924,29,23,Bachelor,Operations,Expert,90,60,54,90,5190,Low,Low,18,7,High,3,74,76,Good,2,2,Optimal
3925,30,18,Diploma,Marketing,High,81,56,57,98,5785,High,Low,20,5,Medium,4,60,85,Good,5,0,Reassignment Required
3926,58,24,Master,HR,Medium,64,61,91,60,5756,Medium,High,9,11,Critical,2,79,88,Poor,1,1,Optimal
3927,53,12,Diploma,R&D,Expert,85,64,51,84,7025,High,Expert,15,5,High,9,82,74,Poor,4,4,Reassignment Required
3928,38,0,Diploma,HR,High,96,42,97,53,8455,Medium,Low,11,7,Low,4,79,91,Poor,1,2,Optimal
3929,56,19,PhD,Operations,Low,60,66,44,70,2062,Medium,High,5,3,Low,4,91,96,Excellent,2,4,Suboptimal
3930,58,24,PhD,Operations,High,74,66,55,61,9717,High,High,15,3,Critical,7,84,87,Good,1,4,Reassignment Required
3931,40,14,Bachelor,HR,Low,77,85,92,99,5502,High,Medium,24,11,Critical,5,67,76,Poor,4,1,Suboptimal
3932,50,13,Bachelor,R&D,Expert,44,51,47,87,5981,Medium,Expert,2,11,Low,5,92,94,Average,5,2,Optimal
3933,28,7,PhD,Finance,Expert,88,54,92,69,7612,Medium,Medium,12,5,Critical,8,89,95,Good,3,3,Reassignment Required
3934,49,9,Master,Finance,Medium,89,77,91,68,5968,Medium,Low,27,7,Critical,6,62,94,Average,0,1,Reassignment Required
3935,30,8,Diploma,Marketing,Medium,51,59,97,75,7066,High,Low,25,3,Critical,7,83,74,Good,2,4,Optimal
3936,49,16,Master,HR,Expert,44,61,77,88,6400,Low,High,28,8,Low,3,71,77,Average,1,2,Optimal
3937,27,8,Master,HR,Low,48,41,79,81,6684,High,Low,23,9,Medium,3,90,78,Average,4,1,Optimal
3938,50,2,PhD,R&D,Low,83,43,92,68,7838,Low,Medium,7,10,High,4,66,91,Excellent,2,1,Suboptimal
3939,38,10,Bachelor,HR,Expert,91,84,98,46,8353,Low,Expert,2,7,Medium,7,99,97,Average,5,3,Reassignment Required
3940,37,11,Diploma,R&D,Low,48,52,35,71,2987,High,High,8,3,Low,2,76,89,Poor,2,0,Reassignment Required
3941,44,9,Bachelor,HR,Expert,74,94,87,52,5067,Low,High,9,7,High,5,69,73,Poor,3,2,Suboptimal
3942,52,24,Master,Operations,Medium,40,71,80,96,6068,Medium,Low,26,9,Low,2,74,72,Good,5,2,Reassignment Required
3943,24,16,Master,IT,Low,93,98,41,52,5104,High,High,27,11,Medium,7,80,81,Poor,0,2,Suboptimal
3944,42,16,Bachelor,HR,Medium,86,61,76,93,9877,Low,High,28,2,Low,5,80,78,Excellent,1,2,Suboptimal
3945,47,24,Bachelor,IT,High,49,64,38,53,8806,Medium,Expert,5,7,Critical,7,88,79,Poor,1,0,Optimal
3946,57,10,PhD,Finance,Medium,85,66,36,45,7654,Low,High,15,2,Critical,7,60,80,Excellent,2,1,Suboptimal
3947,58,29,Bachelor,Marketing,High,78,94,58,55,4734,Low,Expert,19,7,Medium,4,80,85,Poor,4,1,Reassignment Required
3948,43,21,Bachelor,Finance,Medium,75,56,80,80,7804,Medium,Medium,19,11,Critical,9,64,98,Excellent,2,0,Reassignment Required
3949,33,3,PhD,HR,Medium,97,45,84,91,2241,Medium,High,13,5,Medium,3,74,80,Good,3,1,Optimal
3950,34,6,Bachelor,R&D,Low,76,82,88,87,4500,High,Medium,13,4,Low,7,85,91,Good,0,0,Reassignment Required
3951,32,20,Master,Finance,Medium,91,90,85,60,6730,Low,Expert,6,4,Low,4,70,77,Poor,3,0,Suboptimal
3952,37,25,Bachelor,Operations,Expert,87,55,51,92,6530,High,High,1,5,Medium,5,80,83,Good,4,1,Reassignment Required
3953,29,13,Diploma,IT,Low,74,47,47,83,4261,High,Low,10,4,High,7,65,71,Good,1,1,Suboptimal
3954,23,6,Master,R&D,Low,56,72,87,55,8264,Low,Low,27,10,Medium,3,63,73,Good,4,0,Reassignment Required
3955,51,23,PhD,R&D,Low,52,49,69,44,4843,Low,High,25,5,High,2,80,84,Poor,3,3,Reassignment Required
3956,51,7,Master,HR,Medium,45,73,60,63,5825,High,Expert,6,2,Medium,2,76,87,Excellent,1,4,Optimal
3957,33,0,PhD,Operations,Low,97,58,85,82,2981,Medium,Low,25,5,Low,6,90,80,Poor,0,2,Suboptimal
3958,31,23,Diploma,IT,High,76,53,64,40,1647,High,Medium,3,2,Critical,8,82,96,Average,2,0,Optimal
3959,32,21,Diploma,Operations,High,87,42,55,49,4923,Low,Expert,26,11,Medium,2,91,88,Excellent,0,1,Optimal
3960,36,3,Master,Finance,Medium,71,94,97,82,2982,Medium,Expert,13,11,High,6,95,87,Average,2,0,Optimal
3961,37,28,Bachelor,HR,Low,50,95,63,86,6255,High,High,19,4,Critical,3,93,78,Average,0,1,Optimal
3962,38,29,Master,R&D,Expert,56,80,45,97,3019,Low,Medium,10,5,High,4,65,94,Good,5,0,Suboptimal
3963,47,11,Master,R&D,Expert,44,62,71,98,5674,Medium,Expert,13,5,High,9,97,91,Excellent,1,1,Suboptimal
3964,23,23,Diploma,Finance,High,45,79,34,74,9071,Medium,High,7,10,High,7,81,97,Excellent,1,3,Reassignment Required
3965,33,2,PhD,R&D,Medium,49,50,90,70,7980,Medium,Medium,15,7,High,7,92,92,Average,1,4,Reassignment Required
3966,47,12,Master,Marketing,Medium,92,86,73,95,3832,Low,Expert,23,4,Medium,8,70,99,Average,5,1,Optimal
3967,44,19,Bachelor,HR,Medium,72,45,64,54,8102,High,Low,4,8,Critical,4,82,74,Good,5,3,Suboptimal
3968,39,5,Diploma,Finance,Medium,69,73,30,50,6991,Low,Medium,11,5,Critical,7,95,79,Good,2,4,Reassignment Required
3969,53,10,Master,HR,Medium,60,40,72,48,5208,Low,Expert,8,8,Critical,3,87,86,Poor,5,1,Optimal
3970,59,22,Master,IT,Low,81,74,61,41,4675,Medium,Medium,27,3,Critical,7,78,89,Excellent,1,2,Optimal
3971,24,3,Bachelor,HR,Low,56,64,92,83,2779,High,Low,2,8,Low,8,72,82,Average,4,0,Reassignment Required
3972,59,19,Master,HR,Low,66,68,62,91,5696,Medium,Expert,1,9,Low,7,72,73,Poor,2,0,Suboptimal
3973,24,15,Master,IT,Expert,42,62,95,69,5537,Low,Low,1,8,Medium,3,67,97,Good,1,0,Reassignment Required
3974,51,6,Master,Finance,Low,99,57,59,55,9419,Medium,High,16,7,Critical,5,72,99,Average,1,1,Reassignment Required
3975,22,21,Master,HR,Medium,68,53,39,95,1873,Low,High,18,5,Low,2,94,83,Excellent,5,2,Suboptimal
3976,51,28,Bachelor,Operations,Medium,41,56,52,87,5766,Low,Expert,11,10,Critical,2,86,77,Average,0,2,Reassignment Required
3977,53,10,Master,HR,Expert,68,41,68,92,4428,Low,Expert,27,2,Medium,2,70,90,Average,4,2,Optimal
3978,49,23,Master,Finance,Expert,88,70,74,40,6604,Medium,Medium,22,6,High,6,80,84,Poor,4,4,Reassignment Required
3979,42,0,Master,R&D,High,75,58,58,87,4549,High,Expert,8,2,Medium,2,67,72,Average,5,1,Suboptimal
3980,34,25,Diploma,IT,Expert,73,71,59,45,9312,Medium,High,19,11,Low,7,85,86,Poor,2,3,Suboptimal
3981,48,28,Bachelor,R&D,High,76,93,63,85,9933,Low,Expert,12,2,Low,7,89,84,Poor,4,4,Reassignment Required
3982,57,26,Diploma,Finance,Low,81,67,81,96,4881,Medium,Medium,6,7,Low,5,81,70,Good,1,1,Reassignment Required
3983,28,6,Diploma,Marketing,Medium,40,80,51,96,5789,Low,High,24,7,Medium,4,98,74,Average,2,2,Reassignment Required
3984,43,11,Bachelor,R&D,High,99,47,34,50,8445,High,Expert,25,8,Medium,9,69,77,Poor,5,1,Optimal
3985,31,6,Diploma,HR,High,65,81,40,72,5352,High,Low,16,11,Medium,8,85,78,Average,3,2,Suboptimal
3986,36,26,Diploma,HR,High,40,80,61,91,8471,Low,Low,8,10,Critical,4,86,95,Excellent,0,3,Optimal
3987,36,22,Diploma,IT,Expert,98,98,53,56,8059,High,Low,7,7,Low,9,81,95,Average,0,2,Optimal
3988,25,6,Bachelor,HR,Expert,97,98,40,94,6649,Low,Low,20,3,Medium,7,72,71,Good,3,4,Optimal
3989,53,9,Master,Operations,Expert,43,79,40,90,6008,Medium,Medium,3,5,Medium,9,98,74,Poor,5,1,Suboptimal
3990,44,29,PhD,Operations,High,78,78,46,73,8317,Medium,Low,23,10,Critical,6,66,99,Poor,2,0,Suboptimal
3991,27,15,PhD,R&D,Low,53,61,61,85,9785,High,Low,1,3,Low,5,71,73,Excellent,3,2,Optimal
3992,45,25,Bachelor,Finance,Medium,85,63,56,79,2033,High,Expert,23,8,High,3,72,81,Good,4,2,Suboptimal
3993,41,7,PhD,IT,Expert,57,77,61,64,1211,Low,Low,6,5,High,7,71,88,Poor,1,0,Suboptimal
3994,58,8,Bachelor,Marketing,Low,73,41,90,94,7057,High,Low,3,11,Low,4,71,96,Excellent,3,4,Suboptimal
3995,41,8,Bachelor,R&D,Expert,40,80,54,61,6508,High,Expert,19,7,Critical,8,97,93,Poor,3,3,Reassignment Required
3996,33,1,PhD,Finance,Expert,92,80,93,65,6017,High,High,2,2,Low,5,62,71,Poor,4,3,Suboptimal
3997,54,12,Diploma,IT,High,61,58,93,66,9122,Low,Medium,17,9,High,8,67,85,Good,2,4,Suboptimal
3998,49,12,Master,IT,High,55,80,57,77,9125,Medium,Medium,16,7,Medium,9,90,71,Excellent,1,1,Suboptimal
3999,29,22,PhD,R&D,Expert,61,41,69,48,7479,Low,High,27,8,Low,8,72,90,Poor,1,3,Optimal
4000,22,22,PhD,Finance,Medium,89,67,43,76,5062,Low,Expert,21,7,High,3,67,79,Average,0,4,Reassignment Required
4001,58,3,PhD,Finance,Expert,55,71,71,44,8348,High,High,29,8,Medium,8,96,95,Excellent,1,2,Reassignment Required
4002,43,24,PhD,HR,Medium,67,58,68,57,8942,Medium,Medium,7,6,Low,6,83,79,Good,1,0,Optimal
4003,27,23,Bachelor,Marketing,Low,67,55,31,61,8945,Low,Medium,23,4,Critical,7,87,86,Good,1,1,Suboptimal
4004,42,11,Bachelor,Operations,Expert,94,69,30,85,4238,High,High,6,7,High,2,63,81,Good,1,1,Suboptimal
4005,53,16,Master,HR,Medium,61,61,61,51,2493,Low,Low,11,11,Medium,7,75,76,Poor,4,2,Reassignment Required
4006,56,1,Master,IT,Low,95,53,93,99,2577,High,Medium,15,10,Medium,5,77,78,Good,5,3,Suboptimal
4007,36,12,PhD,Marketing,Low,45,91,60,83,2597,Medium,High,26,7,Critical,7,63,83,Excellent,0,1,Reassignment Required
4008,26,28,PhD,Marketing,High,64,95,87,61,3428,Medium,Low,22,10,High,4,99,87,Poor,5,0,Optimal
4009,27,17,PhD,Finance,Low,81,40,43,45,1312,High,Low,11,3,Medium,6,92,79,Average,3,2,Reassignment Required
4010,46,27,Master,Marketing,High,41,84,98,75,7686,Low,Expert,7,2,Critical,7,86,85,Good,0,1,Reassignment Required
4011,50,27,PhD,R&D,Low,46,93,45,66,5075,Low,High,15,5,High,5,95,70,Good,2,2,Reassignment Required
4012,28,26,Diploma,Marketing,Low,92,41,98,86,1003,Medium,Medium,16,6,Critical,6,63,78,Good,5,3,Reassignment Required
4013,34,14,Master,IT,Medium,56,61,83,94,8061,Low,Expert,8,11,Critical,3,95,82,Average,5,4,Reassignment Required
4014,59,7,Diploma,R&D,Medium,74,85,42,54,6218,High,Medium,5,8,Critical,5,72,98,Poor,3,2,Optimal
4015,39,14,PhD,R&D,High,59,72,60,96,1191,High,Low,17,9,Critical,7,73,85,Good,0,3,Suboptimal
4016,23,0,Bachelor,HR,Expert,83,54,98,56,3380,High,High,23,2,High,7,96,85,Average,0,1,Suboptimal
4017,29,19,Diploma,Marketing,Medium,41,89,50,42,2235,Medium,Low,2,7,Critical,2,65,71,Poor,0,1,Reassignment Required
4018,32,9,Master,Finance,Low,46,80,59,49,8762,Medium,Low,27,2,Critical,3,73,78,Excellent,0,3,Suboptimal
4019,54,11,Diploma,HR,High,71,61,52,64,8931,Medium,Low,21,9,Medium,2,62,99,Good,0,1,Reassignment Required
4020,59,4,Master,Finance,High,88,79,67,60,3403,High,High,7,2,High,6,84,82,Poor,5,1,Suboptimal
4021,48,8,PhD,Marketing,High,58,78,58,93,7021,Medium,Expert,23,5,High,8,93,77,Good,0,1,Suboptimal
4022,41,22,Diploma,HR,Low,51,80,61,79,8420,High,Medium,25,4,Critical,2,65,92,Average,4,3,Suboptimal
4023,33,7,Bachelor,Marketing,Medium,48,80,91,48,7734,Low,Low,21,3,Critical,3,99,80,Poor,4,3,Suboptimal
4024,52,15,Diploma,IT,Expert,66,50,74,63,9453,Medium,Medium,6,9,Low,3,60,86,Average,3,2,Optimal
4025,48,13,Bachelor,HR,High,53,43,78,71,3369,Low,Medium,26,7,Critical,3,67,89,Good,1,0,Reassignment Required
4026,53,26,Master,Finance,Low,41,46,62,42,3467,Low,Expert,12,5,High,7,76,80,Excellent,0,4,Reassignment Required
4027,31,24,PhD,IT,Medium,60,60,33,97,5427,Medium,High,16,4,Medium,6,72,80,Average,5,1,Optimal
4028,24,12,PhD,Operations,Medium,43,46,47,72,2259,Medium,Medium,11,7,High,4,78,85,Poor,1,0,Optimal
4029,48,22,Bachelor,Finance,Expert,99,43,99,82,3054,Low,Expert,22,7,Medium,6,94,76,Poor,4,0,Optimal
4030,56,20,Master,Marketing,High,90,51,93,84,1533,Low,Medium,17,6,Critical,3,92,91,Good,2,3,Optimal
4031,52,12,PhD,Finance,Low,60,97,57,51,3119,Low,Low,10,4,Low,6,92,70,Poor,5,3,Optimal
4032,36,4,Master,Operations,Medium,87,66,87,68,2523,High,Expert,23,11,Medium,8,98,92,Good,0,0,Reassignment Required
4033,37,15,Bachelor,Finance,Low,61,98,85,60,4457,Low,High,16,10,High,5,97,99,Average,5,3,Optimal
4034,34,25,Bachelor,IT,Medium,88,56,49,78,3589,High,High,16,7,Critical,8,97,84,Excellent,3,2,Reassignment Required
4035,56,10,Diploma,R&D,High,41,59,63,73,5419,Medium,Low,15,6,Medium,8,68,87,Average,1,2,Reassignment Required
4036,32,21,PhD,Finance,High,56,70,39,72,8092,Low,Low,26,8,Low,5,96,97,Average,3,4,Suboptimal
4037,42,4,PhD,HR,Expert,58,65,51,71,7744,Medium,Medium,15,2,Low,4,60,98,Good,0,4,Suboptimal
4038,32,12,Diploma,Operations,Medium,79,70,34,59,2940,Low,Expert,23,8,Low,8,95,83,Excellent,1,4,Suboptimal
4039,51,27,Bachelor,Finance,Low,63,74,73,42,4736,Medium,Expert,20,2,Critical,6,97,82,Average,5,1,Optimal
4040,56,10,Bachelor,Operations,Medium,59,48,38,43,1072,Low,Expert,4,10,Medium,8,61,93,Good,5,2,Optimal
4041,43,24,Bachelor,R&D,Low,77,44,72,56,3887,High,Expert,27,7,Medium,8,69,71,Average,1,1,Suboptimal
4042,59,18,Bachelor,IT,Expert,51,91,33,89,6357,Medium,Medium,22,8,Critical,7,82,89,Average,5,2,Optimal
4043,52,2,Master,HR,Medium,64,87,71,56,2345,Medium,Expert,3,8,Medium,8,68,91,Poor,0,0,Suboptimal
4044,35,14,PhD,Marketing,High,62,47,94,58,3006,Low,Expert,14,2,Critical,6,70,93,Average,2,1,Reassignment Required
4045,45,6,PhD,Finance,Low,89,60,70,43,9602,High,High,10,3,Low,5,95,97,Excellent,0,4,Reassignment Required
4046,53,6,Bachelor,IT,High,98,55,93,68,2819,High,High,6,11,Medium,3,97,80,Average,3,2,Reassignment Required
4047,57,5,Bachelor,Operations,Expert,73,90,84,56,7794,High,Medium,27,4,Low,2,94,88,Good,4,4,Reassignment Required
4048,53,2,Bachelor,R&D,Expert,71,55,47,61,8213,Low,Low,11,9,Critical,3,72,97,Poor,4,3,Suboptimal
4049,36,29,PhD,Operations,Low,90,57,45,41,4092,Medium,High,4,10,Low,4,78,91,Good,4,2,Reassignment Required
4050,56,12,PhD,R&D,Medium,63,86,75,81,6289,Low,Low,10,9,High,2,94,99,Excellent,1,2,Reassignment Required
4051,24,6,Bachelor,R&D,High,81,95,65,51,3591,High,Medium,16,7,Critical,3,89,75,Average,1,4,Optimal
4052,37,4,Master,IT,High,64,67,95,84,8583,High,High,24,3,High,6,77,86,Average,0,4,Reassignment Required
4053,26,22,Diploma,Finance,Low,42,57,73,50,3502,Medium,High,21,3,Critical,7,71,91,Poor,1,4,Reassignment Required
4054,42,17,Diploma,Marketing,Low,64,53,34,92,9853,Low,Medium,29,11,Low,8,71,70,Average,5,2,Suboptimal
4055,31,21,Diploma,Finance,Low,67,95,58,79,4092,Low,Expert,8,8,Low,9,80,94,Good,3,0,Optimal
4056,40,29,PhD,HR,Expert,51,87,33,99,8061,High,Medium,9,10,Low,9,71,89,Good,5,3,Optimal
4057,46,7,PhD,Finance,Expert,65,76,78,68,2673,Medium,Low,4,7,High,6,87,74,Poor,0,4,Optimal
4058,25,16,Diploma,R&D,High,87,79,37,59,7002,Medium,Low,17,2,Low,5,88,70,Average,3,0,Optimal
4059,50,19,Diploma,R&D,Medium,83,55,81,44,8308,High,Expert,10,10,High,6,98,82,Poor,4,4,Suboptimal
4060,40,26,Master,HR,Low,47,60,98,64,7659,Low,Medium,23,8,High,6,63,70,Excellent,3,2,Suboptimal
4061,23,0,PhD,Operations,Expert,44,40,50,73,1499,Low,Medium,13,4,Medium,4,90,81,Average,5,0,Suboptimal
4062,31,13,PhD,R&D,Medium,50,99,56,51,1325,Medium,Expert,23,3,Medium,8,83,78,Average,4,2,Reassignment Required
4063,46,16,Diploma,HR,Low,81,50,67,67,7033,Medium,Medium,21,4,Medium,7,77,91,Average,1,1,Optimal
4064,41,9,Master,R&D,Medium,74,50,34,73,1887,High,High,21,3,Critical,2,85,98,Excellent,0,4,Optimal
4065,40,11,Master,Marketing,Low,66,41,90,45,4673,Medium,Medium,17,11,High,3,79,95,Excellent,2,3,Suboptimal
4066,44,15,Diploma,R&D,Medium,94,71,37,93,8935,Low,High,19,3,Low,3,67,99,Excellent,3,0,Optimal
4067,45,13,Diploma,IT,High,80,93,47,58,1928,Low,Medium,17,5,Medium,4,92,82,Good,0,1,Reassignment Required
4068,32,29,PhD,HR,Low,83,58,33,51,5403,Medium,High,23,7,Critical,2,63,79,Poor,5,4,Optimal
4069,55,26,Diploma,Finance,Low,77,95,33,64,6426,High,Low,21,4,High,8,97,85,Good,2,1,Reassignment Required
4070,49,15,Bachelor,HR,High,58,44,66,52,8990,Low,Expert,28,10,Critical,6,81,75,Excellent,0,0,Optimal
4071,26,7,Master,Operations,Low,87,42,44,56,1624,Low,Low,4,6,Low,9,95,90,Good,2,3,Optimal
4072,26,22,Diploma,R&D,Low,92,67,67,51,5344,High,High,23,6,Medium,9,90,91,Good,0,0,Suboptimal
4073,42,27,Bachelor,HR,Expert,94,65,56,42,3371,Medium,Expert,25,8,High,7,67,99,Poor,4,3,Reassignment Required
4074,33,9,Master,Marketing,High,95,62,77,63,5699,Low,Low,6,10,Critical,8,68,77,Excellent,2,2,Optimal
4075,25,28,Bachelor,HR,Expert,71,69,75,47,9250,Low,Low,14,2,Medium,4,77,92,Good,0,4,Optimal
4076,41,16,Bachelor,Marketing,High,85,47,75,87,6116,High,High,9,10,Medium,6,94,76,Good,2,1,Suboptimal
4077,59,26,Diploma,R&D,Medium,67,75,77,75,7237,Medium,Medium,6,3,High,3,83,94,Average,4,2,Reassignment Required
4078,46,29,Master,Finance,High,75,68,88,95,9878,High,Medium,10,4,Medium,4,76,94,Average,2,4,Reassignment Required
4079,35,28,Bachelor,R&D,High,57,52,33,98,8627,High,High,25,6,Critical,7,60,82,Excellent,2,1,Suboptimal
4080,32,17,PhD,Operations,Expert,49,98,48,65,5610,Medium,Low,6,11,High,4,98,94,Good,0,2,Optimal
4081,53,19,Master,IT,Low,71,64,86,84,1532,Low,Medium,9,5,High,9,74,86,Excellent,3,4,Reassignment Required
4082,32,15,PhD,Finance,High,57,61,48,47,5497,High,Medium,13,6,Medium,4,72,81,Poor,4,4,Suboptimal
4083,39,16,Diploma,Finance,Low,51,85,71,71,4852,Low,Low,16,11,Low,8,82,96,Excellent,5,2,Suboptimal
4084,48,15,PhD,IT,High,90,72,34,71,4404,Low,High,16,6,Low,9,88,80,Excellent,0,0,Suboptimal
4085,39,18,Master,HR,Expert,47,76,77,40,3768,Low,High,19,6,Low,3,90,75,Good,1,3,Suboptimal
4086,44,23,Bachelor,R&D,High,72,92,54,42,3655,Low,Medium,5,11,Critical,7,96,84,Poor,2,3,Suboptimal
4087,32,23,Bachelor,HR,Medium,85,46,96,40,3140,High,High,11,11,High,3,87,74,Excellent,1,0,Optimal
4088,42,7,Master,HR,High,94,62,55,54,8724,Medium,Low,21,11,Medium,5,91,85,Average,5,4,Reassignment Required
